split,name,line,sx,sy,ex,ey,group,row_order_ok,bands,dtype,labeled_frac,nodata_frac,classes
test,f120929t01p00r13rdn_a_sc01_ort_img_Sx_0_Sy_2048_Ex_512_Ey_2560.tif,f120929t01p00r13rdn_a_sc01_ort_img,0,2048,512,2560,,1,224,uint16,,0.2153,
test,f120929t01p00r13rdn_a_sc01_ort_img_Sx_0_Sy_3072_Ex_512_Ey_3584.tif,f120929t01p00r13rdn_a_sc01_ort_img,0,3072,512,3584,,1,224,uint16,,0.28989,
test,f120929t01p00r13rdn_a_sc01_ort_img_Sx_512_Sy_2560_Ex_1024_Ey_3072.tif,f120929t01p00r13rdn_a_sc01_ort_img,512,2560,1024,3072,,1,224,uint16,,0.28802,
test,f120929t01p00r13rdn_a_sc01_ort_img_Sx_512_Sy_3584_Ex_1024_Ey_4096.tif,f120929t01p00r13rdn_a_sc01_ort_img,512,3584,1024,4096,,1,224,uint16,,0.23328,
test,f120929t01p00r13rdn_a_sc01_ort_img_Sx_512_Sy_9216_Ex_1024_Ey_9728.tif,f120929t01p00r13rdn_a_sc01_ort_img,512,9216,1024,9728,,1,224,uint16,,0.03207,
test,f120930t01p00r04rdn_a_sc01_ort_img_Sx_420_Sy_2048_Ex_932_Ey_2560.tif,f120930t01p00r04rdn_a_sc01_ort_img,420,2048,932,2560,,1,224,uint16,,0.12845,
test,f120930t01p00r06rdn_a_sc01_ort_img_Sx_400_Sy_512_Ex_912_Ey_1024.tif,f120930t01p00r06rdn_a_sc01_ort_img,400,512,912,1024,,1,224,uint16,,0.17847,
test,f120930t01p00r09rdn_a_sc01_ort_img_Sx_410_Sy_2048_Ex_922_Ey_2560.tif,f120930t01p00r09rdn_a_sc01_ort_img,410,2048,922,2560,,1,224,uint16,,0.08276,
test,f121020t01p00r03rdn_a_sc01_ort_img_Sx_395_Sy_1024_Ex_907_Ey_1536.tif,f121020t01p00r03rdn_a_sc01_ort_img,395,1024,907,1536,,1,224,uint16,,0.12225,
test,f130803t01p00r11rdn_e_sc01_ort_img_Sx_0_Sy_1536_Ex_512_Ey_2048.tif,f130803t01p00r11rdn_e_sc01_ort_img,0,1536,512,2048,,1,224,uint16,,0.0593,
test,f130803t01p00r11rdn_e_sc01_ort_img_Sx_301_Sy_1536_Ex_813_Ey_2048.tif,f130803t01p00r11rdn_e_sc01_ort_img,301,1536,813,2048,,1,224,uint16,,0.11014,
test,f130803t01p00r11rdn_e_sc01_ort_img_Sx_301_Sy_3072_Ex_813_Ey_3584.tif,f130803t01p00r11rdn_e_sc01_ort_img,301,3072,813,3584,,1,224,uint16,,0.07425,
test,f130803t01p00r14rdn_e_sc01_ort_img_Sx_0_Sy_512_Ex_512_Ey_1024.tif,f130803t01p00r14rdn_e_sc01_ort_img,0,512,512,1024,,1,224,uint16,,0.13004,
test,f130803t01p00r14rdn_e_sc01_ort_img_Sx_332_Sy_2560_Ex_844_Ey_3072.tif,f130803t01p00r14rdn_e_sc01_ort_img,332,2560,844,3072,,1,224,uint16,,0.1619,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_13824_Ex_512_Ey_14336.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,13824,512,14336,,1,224,uint16,,0.34689,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_15872_Ex_512_Ey_16384.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,15872,512,16384,,1,224,uint16,,0.28946,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_19968_Ex_512_Ey_20480.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,19968,512,20480,,1,224,uint16,,0.26025,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_23552_Ex_512_Ey_24064.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,23552,512,24064,,1,224,uint16,,0.23901,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_24064_Ex_512_Ey_24576.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,24064,512,24576,,1,224,uint16,,0.23917,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_0_Sy_5632_Ex_512_Ey_6144.tif,f130803t01p00r15rdn_e_sc01_ort_img,0,5632,512,6144,,1,224,uint16,,0.36108,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_10752_Ex_1024_Ey_11264.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,10752,1024,11264,,1,224,uint16,,0.08829,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_13312_Ex_1024_Ey_13824.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,13312,1024,13824,,1,224,uint16,,0.1138,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_13824_Ex_1024_Ey_14336.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,13824,1024,14336,,1,224,uint16,,0.06161,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_14848_Ex_1024_Ey_15360.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,14848,1024,15360,,1,224,uint16,,0.09921,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_19968_Ex_1024_Ey_20480.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,19968,1024,20480,,1,224,uint16,,0.16455,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_20480_Ex_1024_Ey_20992.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,20480,1024,20992,,1,224,uint16,,0.16287,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_28160_Ex_1024_Ey_28672.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,28160,1024,28672,,1,224,uint16,,0.21558,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_28672_Ex_1024_Ey_29184.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,28672,1024,29184,,1,224,uint16,,0.22443,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_512_Sy_29184_Ex_1024_Ey_29696.tif,f130803t01p00r15rdn_e_sc01_ort_img,512,29184,1024,29696,,1,224,uint16,,0.21844,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_568_Sy_13312_Ex_1080_Ey_13824.tif,f130803t01p00r15rdn_e_sc01_ort_img,568,13312,1080,13824,,1,224,uint16,,0.2204,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_568_Sy_13824_Ex_1080_Ey_14336.tif,f130803t01p00r15rdn_e_sc01_ort_img,568,13824,1080,14336,,1,224,uint16,,0.16833,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_568_Sy_14848_Ex_1080_Ey_15360.tif,f130803t01p00r15rdn_e_sc01_ort_img,568,14848,1080,15360,,1,224,uint16,,0.20755,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_568_Sy_19968_Ex_1080_Ey_20480.tif,f130803t01p00r15rdn_e_sc01_ort_img,568,19968,1080,20480,,1,224,uint16,,0.27393,
test,f130803t01p00r15rdn_e_sc01_ort_img_Sx_568_Sy_28672_Ex_1080_Ey_29184.tif,f130803t01p00r15rdn_e_sc01_ort_img,568,28672,1080,29184,,1,224,uint16,,0.3338,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_10240_Ex_512_Ey_10752.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,10240,512,10752,,1,224,uint16,,0.20755,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_13312_Ex_512_Ey_13824.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,13312,512,13824,,1,224,uint16,,0.1539,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_13824_Ex_512_Ey_14336.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,13824,512,14336,,1,224,uint16,,0.15036,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_14848_Ex_512_Ey_15360.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,14848,512,15360,,1,224,uint16,,0.12979,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_15872_Ex_512_Ey_16384.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,15872,512,16384,,1,224,uint16,,0.11383,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_16384_Ex_512_Ey_16896.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,16384,512,16896,,1,224,uint16,,0.1131,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_16682_Ex_512_Ey_17194.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,16682,512,17194,,1,224,uint16,,0.12927,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_4096_Ex_512_Ey_4608.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,4096,512,4608,,1,224,uint16,,0.26276,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_5632_Ex_512_Ey_6144.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,5632,512,6144,,1,224,uint16,,0.27213,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_7168_Ex_512_Ey_7680.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,7168,512,7680,,1,224,uint16,,0.21994,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_0_Sy_9728_Ex_512_Ey_10240.tif,f130803t01p00r16rdn_e_sc01_ort_img,0,9728,512,10240,,1,224,uint16,,0.21362,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_11264_Ex_922_Ey_11776.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,11264,922,11776,,1,224,uint16,,0.22787,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_13312_Ex_922_Ey_13824.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,13312,922,13824,,1,224,uint16,,0.25345,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_15360_Ex_922_Ey_15872.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,15360,922,15872,,1,224,uint16,,0.27151,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_2560_Ex_922_Ey_3072.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,2560,922,3072,,1,224,uint16,,0.07407,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_3072_Ex_922_Ey_3584.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,3072,922,3584,,1,224,uint16,,0.1001,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_4608_Ex_922_Ey_5120.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,4608,922,5120,,1,224,uint16,,0.11545,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_5632_Ex_922_Ey_6144.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,5632,922,6144,,1,224,uint16,,0.11981,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_6144_Ex_922_Ey_6656.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,6144,922,6656,,1,224,uint16,,0.13974,
test,f130803t01p00r16rdn_e_sc01_ort_img_Sx_410_Sy_7168_Ex_922_Ey_7680.tif,f130803t01p00r16rdn_e_sc01_ort_img,410,7168,922,7680,,1,224,uint16,,0.16525,
test,f130804t01p00r03rdn_e_sc01_ort_img_Sx_447_Sy_11776_Ex_959_Ey_12288.tif,f130804t01p00r03rdn_e_sc01_ort_img,447,11776,959,12288,,1,224,uint16,,0.17465,
test,f130815t01p00r02rdn_e_sc01_ort_img_Sx_0_Sy_1024_Ex_512_Ey_1536.tif,f130815t01p00r02rdn_e_sc01_ort_img,0,1024,512,1536,,1,224,uint16,,0.11548,
test,f170507t01p00r05rdn_e_sc01_ort_img_Sx_0_Sy_1024_Ex_512_Ey_1536.tif,f170507t01p00r05rdn_e_sc01_ort_img,0,1024,512,1536,,1,224,uint16,,0.07169,
test,f170507t01p00r05rdn_e_sc01_ort_img_Sx_0_Sy_1208_Ex_512_Ey_1720.tif,f170507t01p00r05rdn_e_sc01_ort_img,0,1208,512,1720,,1,224,uint16,,0.32684,
